DateTime,Year,DoY,Hour,FCH4,NEE,LE,H,Ustar,Rg,Tair,Tsoil5cm,Tsoil10cm,Tsoil50cm,rH,VPD,Pa,WTH,LWOUT,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,Day,c,s
2017-07-28 2:00,2017,209,2,NA,-4.413206,4.559485,-22.88905,0.1164457,0.01,9.67,18.08,17.99,15.32,96.96,0.3648981,1019.542,-93.94005,356.44,-0.1101273,-1.822802,1.054854,-1.704764,-0.3640764,-1.162054,-0.8095156,-0.2120613,-0.5204563,0.02016172,-0.01797901,0.224864,-0.03155316,0.002045583,209.0833,-0.9045826,-0.4262984
2017-07-28 2:30,2017,209,2.5,NA,-5.521356,-0.8586424,4.351553,0.02102668,0,9.97,17.95,17.94,15.31,97.27,0.3343468,1019.542,-94.29322,358.13,-0.07456472,-1.879223,1.487557,-2.001076,-1.278025,-1.099932,-0.6776082,-0.2548759,-0.2650145,-0.1197899,-0.048964,-0.009901886,-0.06009497,0.01978715,209.1042,-0.9044296,-0.4266228
2017-07-28 3:00,2017,209,3,NA,-4.174893,-1.473702,1.499275,0.02435026,0,10.58,17.84,17.87,15.3,97.46,0.3240172,1019.349,-94.38988,358.51,-0.1811903,-2.008649,1.3045,-1.611483,-1.0486,-0.9294773,-0.3898193,-0.2248708,-0.2257794,-0.1077309,-0.01984553,0.002056576,-0.101409,0.02573426,209.125,-0.9042766,-0.4269471
2017-07-28 3:30,2017,209,3.5,NA,-5.521356,-1.765322,3.858498,0.02867257,0,10.27,17.74,17.85,15.31,96.85,0.393605,1019.526,-94.46745,355.97,-0.07474315,-1.842991,1.45692,-1.984491,-1.227246,-1.103097,-0.731505,-0.25077,-0.2507132,-0.123183,-0.02918385,-0.01162316,-0.1199555,0.03215029,209.1458,-0.9041234,-0.4272714
2017-07-28 4:00,2017,209,4,NA,-5.521356,-1.765322,3.858498,0.02557696,0,9.46,17.66,17.79,15.32,96.93,0.363336,1019.658,-94.60226,353.89,-0.1445435,-1.825471,1.503226,-1.993309,-1.2385,-1.074482,-0.7354681,-0.3154188,-0.2999403,-0.1484898,-0.03610791,-0.000449614,-0.08711587,0.03094254,209.1667,-0.9039701,-0.4275956
2017-07-28 4:30,2017,209,4.5,NA,-5.097965,-0.05330818,3.858498,0.04924141,0.03,9.29,17.57,17.73,15.32,97.36,0.3088913,1020.117,-94.69291,354.1,-0.154015,-1.78942,1.455998,-1.907046,-0.9590155,-1.032515,-0.6918831,-0.3002713,-0.3392215,-0.1470918,-0.03523756,-0.005220552,-0.07282286,0.03347457,209.1875,-0.9038167,-0.4279198
2017-07-28 5:00,2017,209,5,NA,-5.097965,1.889715,3.858498,0.0281221,7.98,9.24,17.49,17.66,15.32,97.55,0.2856967,1020.031,-94.68744,353.71,-0.1886421,-1.815556,1.513383,-1.894462,-1.129934,-0.9868614,-0.6138529,-0.3038929,-0.3464076,-0.1314984,-0.0150531,0.01491112,-0.0810342,0.03159183,209.2083,-0.9036632,-0.4282439
2017-07-28 5:30,2017,209,5.5,NA,-1.302151,3.548224,0.3039825,0.01167289,54.55,9.43,17.38,17.62,15.33,97.78,0.2622085,1021.837,-94.53464,360.68,-0.433437,-2.136003,1.406858,-0.7340533,-0.5813012,-0.459117,0.3642647,-0.291828,-0.2469727,-0.1249085,0.05885138,0.1641998,0.003870839,0.0372768,209.2292,-0.9035096,-0.4285679
2017-07-28 6:00,2017,209,6,NA,-0.1570577,6.680604,4.690286,0.04312138,126.57,11.64,17.2,17.52,15.28,98.09,0.2614096,1020.92,-94.34722,372.78,-0.174217,-2.082911,1.064571,-0.4996877,-0.2115665,-0.2649709,0.7066268,-0.101746,-0.03908216,-0.0778902,0.1482142,0.2946014,-0.01621069,0.04273894,209.25,-0.9033558,-0.4288919
2017-07-28 6:30,2017,209,6.5,NA,-8.706551,20.9149,30.75295,0.122346,225.38,13.6,17.05,17.41,15.22,94.48,0.8591181,1019.808,-94.1877,386.74,1.292915,-0.8011423,1.542337,-3.027372,-1.09484,-1.340654,-1.233594,0.1645876,0.04935923,0.01491825,0.1647642,0.3083379,-0.02519584,0.03330556,209.2708,-0.9032019,-0.4292159
2017-07-28 7:00,2017,209,7,0.1074271,-1.583775,8.665275,9.127996,0.149826,160.86,14.69,17.03,17.39,15.27,88.06,1.994314,1019.185,-94.12182,387.13,0.7363811,-1.466754,0.549378,-0.595245,0.1099882,-0.6277455,-0.0970472,-0.01942257,0.1733388,-0.04557612,0.2028092,0.269355,-0.02628681,0.05623374,209.2917,-0.9030479,-0.4295398
2017-07-28 7:30,2017,209,7.5,0.167229,-3.124344,54.47955,82.51916,0.1534393,346.89,15.76,16.95,17.33,15.27,84.1,2.84476,1019.167,-94.08032,399.54,1.953614,-0.5178347,0.8667462,-1.169183,-0.2319745,-0.3002167,0.214211,-0.1675165,0.1964186,-0.05173656,0.1472178,0.05195601,-0.130912,0.0514801,209.3125,-0.9028938,-0.4298636
2017-07-28 8:00,2017,209,8,0.1541034,-2.510827,50.03306,106.4071,0.1884951,437.97,16.41,16.85,17.23,15.39,82.74,3.218896,1018.737,-94.02292,410.1,2.322522,-0.2909699,0.6941599,-1.091573,0.09927781,-0.08610399,0.4322381,-0.2107546,0.4832807,-0.250464,0.173473,0.1016245,-0.07005349,0.04296615,209.3333,-0.9027396,-0.4301874
2017-07-28 8:30,2017,209,8.5,0.158707,-2.980458,56.36361,143.4302,0.2024821,515.32,16.44,16.95,17.29,15.4,82.58,3.254945,1018.825,-94.12558,419.32,2.774783,0.03930559,0.8050873,-1.402607,0.1392035,0.06779052,0.6012555,-0.2798192,0.6597095,-0.3869806,0.1129273,-0.01002683,-0.006232548,0.03807971,209.3542,-0.9025853,-0.4305111
2017-07-28 9:00,2017,209,9,0.1422395,-3.586797,65.99868,155.4988,0.220251,591.25,17.04,16.94,17.31,15.41,80.74,3.738514,1020,-94.19785,427.96,3.22405,0.3523576,0.9716796,-1.522121,0.1762456,0.0451001,0.5592529,-0.2263624,0.7142442,-0.3848598,0.1380567,0.0774637,0.03343776,0.03577101,209.375,-0.9024308,-0.4308348
2017-07-28 9:30,2017,209,9.5,0.1632773,-4.108089,92.25861,202.0633,0.2197185,659.6,17.49,16.91,17.27,15.42,80.59,3.876397,1019.308,-94.21783,436.11,3.799848,0.7809663,1.05498,-1.868845,0.02865343,0.305908,0.8760149,-0.2793974,0.7064922,-0.3962417,0.07834,-0.2009623,0.01019641,0.03842495,209.3958,-0.9022763,-0.4311584
2017-07-28 10:00,2017,209,10,0.1608042,-3.983566,103.5947,220.9085,0.2719739,719.84,17.72,16.92,17.25,15.43,80.22,4.008019,1018.317,-94.34451,443.1,4.181681,1.094102,0.8205327,-2.003736,0.3971525,0.4442983,0.9743542,-0.3002425,0.7080887,-0.4189223,0.05909377,-0.2192076,0.04614527,0.03139046,209.4167,-0.9021216,-0.4314819
2017-07-28 10:30,2017,209,10.5,0.1513133,-3.778416,115.9356,222.448,0.2806503,773.95,18.43,16.89,17.2,15.4,78.19,4.621029,1020.293,-94.51748,448.66,4.473347,1.280331,1.001415,-1.780523,0.509713,0.465358,1.058132,-0.2135904,0.670924,-0.3531461,0.09866322,-0.1131848,0.04352449,0.02501339,209.4375,-0.9019668,-0.4318054
2017-07-28 11:00,2017,209,11,0.1369941,-3.6454,114.3025,206.1899,0.3046777,817.26,18.98,16.88,17.15,15.37,75.73,5.322214,1019.358,-94.67562,452.4,4.614152,1.358381,0.744399,-1.610782,0.6093784,0.4073821,0.9114551,-0.1731651,0.6771231,-0.3406361,0.1593481,0.1576142,0.07156655,0.01158195,209.4583,-0.9018119,-0.4321289
2017-07-28 11:30,2017,209,11.5,0.1581301,-4.460308,181.9504,252.8759,0.3362092,848.77,19.53,16.93,17.15,15.38,72.75,6.183944,1019.165,-94.75601,458.67,5.543054,2.110969,0.811216,-1.887481,0.5733903,0.6089599,1.118274,-0.1971266,0.1159945,-0.03428192,0.06990448,-0.3363782,-0.02097254,0.0204099,209.4792,-0.9016568,-0.4324523
2017-07-28 12:00,2017,209,12,0.1375933,-3.320419,165.742,207.4948,0.2686499,867,20.24,16.91,17.09,15.32,69.65,7.197294,1018.917,-94.72017,466.59,5.26881,1.682284,0.7039893,-1.110047,0.1181352,0.563703,1.215128,-0.05432941,0.2429128,-0.002806456,0.2270947,0.1439967,0.1344107,0.009089945,209.5,-0.9015017,-0.4327756
2017-07-28 12:30,2017,209,12.5,0.1462556,-3.001751,189.3282,223.9662,0.2896772,873.72,20.76,16.96,17.05,15.28,69.38,7.49803,1018.831,-94.64686,468.97,5.55533,1.898068,0.6307124,-1.064179,0.285001,0.701282,1.413127,-0.01992936,0.0510633,0.09338739,0.1848715,-0.04561461,0.07584472,0.006271927,209.5208,-0.9013464,-0.4330989
2017-07-28 13:00,2017,209,13,0.1475218,-2.990555,188.9792,228.6211,0.3022921,868.09,20.37,17.09,17.09,15.32,70.81,6.978028,1018.2,-94.63222,469.54,5.523439,1.885778,0.5476976,-1.218677,0.4064286,0.7343141,1.456305,-0.05353136,0.05468608,0.101833,0.1644718,-0.09711813,0.1145815,-0.005069309,209.5417,-0.901191,-0.4334221
2017-07-28 13:30,2017,209,13.5,0.1580019,-3.215434,229.3545,230.7757,0.2592029,847.49,21.01,17.19,17.07,15.26,68.18,7.912619,1018,-94.66668,473.37,5.839004,2.03496,0.6414713,-1.043243,-0.1111507,0.7822252,1.616982,0.03484844,-0.3748636,0.4038925,0.1656002,-0.2849754,0.08791718,-0.005842994,209.5625,-0.9010355,-0.4337453
2017-07-28 14:00,2017,209,14,0.15884,-2.797017,227.9781,211.9644,0.2786826,817.72,22.06,17.33,17.08,15.24,64.43,9.432208,1017.8,-94.66405,475.92,5.954932,2.01031,0.3968925,-0.5853261,-0.02745893,0.6338712,1.392986,0.1440676,-0.4575192,0.3711398,0.1739398,-0.2220617,0.08337269,-0.01035088,209.5833,-0.9008799,-0.4340684
2017-07-28 14:30,2017,209,14.5,0.149932,-2.613026,206.7818,193.4404,0.2613324,778.85,22.21,17.56,17.17,15.27,64.1,9.607112,1017.7,-94.64375,472.63,5.680152,1.715929,0.3486193,-0.4006131,-0.1287364,0.4927604,1.24006,0.1522893,-0.3266642,0.2708782,0.1781841,-0.1226691,0.08057795,-0.02421037,209.6042,-0.9007242,-0.4343914
2017-07-28 15:00,2017,209,15,0.1658171,-3.043307,225.3731,204.0772,0.3013219,728.97,22.36,17.79,17.26,15.32,64.34,9.630395,1017.6,-94.6192,469.22,5.869951,1.893526,0.2818602,-0.6017101,0.1008094,0.4238179,1.110836,0.1611334,-0.5940007,0.3794086,0.1007945,-0.4112303,-0.008117127,-0.02878752,209.625,-0.9005684,-0.4347144
2017-07-28 15:30,2017,209,15.5,0.1496139,-2.275524,173.6059,164.403,0.2798736,666.94,22.48,17.99,17.35,15.33,63.66,9.885893,1017.35,-94.61586,466.01,5.257325,1.292051,0.09564726,-0.1408302,0.07546558,0.1845841,0.8263536,0.1847381,-0.2022168,0.1159231,0.1365505,-0.1251442,0.06862495,-0.03948788,209.6458,-0.9004124,-0.4350374
2017-07-28 16:00,2017,209,16,0.183165,-3.645048,198.5765,169.6747,0.2951909,596.48,22.52,18.05,17.35,15.27,63.23,10.02721,1017.1,-94.73336,462.02,5.456751,1.521513,0.1547646,-0.5190313,-0.07374674,-0.00488754,0.5054794,0.2346601,-0.5737591,0.3246247,0.06654662,-0.441744,-0.009056869,-0.03160485,209.6667,-0.9002563,-0.4353602
2017-07-28 16:30,2017,209,16.5,0.1744163,-2.650904,160.4883,135.3899,0.2997783,520.27,22.82,18.17,17.39,15.25,63.15,10.23362,1017,-95.0565,457.5,4.927379,1.031653,-0.09491379,-0.05487851,0.1409094,-0.1912015,0.2789857,0.2968016,-0.3470683,0.1506876,0.08063247,-0.2816179,0.01017189,-0.03441638,209.6875,-0.9001001,-0.4356831
2017-07-28 17:00,2017,209,17,0.1713708,-2.216816,122.2938,110.3923,0.3133402,435.39,22.7,18.33,17.47,15.29,64.75,9.718317,1016.9,-95.4655,449.93,4.376697,0.5860079,-0.2635938,0.07254538,0.40104,-0.4017669,-0.006878024,0.3048568,-0.1126016,-0.01068403,0.06920958,-0.222469,0.003382889,-0.0394859,209.7083,-0.8999438,-0.4360059
2017-07-28 17:30,2017,209,17.5,0.1747396,-1.882926,105.8765,89.91135,0.3091347,354.2,22.1,18.48,17.59,15.32,66.24,8.974097,1016.8,-95.8063,441.75,3.903437,0.2351527,-0.3320241,0.148509,0.4925319,-0.524523,-0.1349299,0.2692252,-0.111125,0.02090085,0.05808243,-0.2371888,-0.003083409,-0.03872352,209.7292,-0.8997874,-0.4363286
2017-07-28 18:00,2017,209,18,0.1850349,-1.157674,79.32363,60.55178,0.2749869,265.3,21.39,18.6,17.69,15.34,68.11,8.117101,1016.7,-96.10648,433.97,3.220734,-0.32053,-0.3748456,0.3881006,0.4279429,-0.6246489,-0.1713705,0.2420263,-0.01036629,0.02099843,0.07611795,-0.1723139,0.03412818,-0.03788328,209.75,-0.8996309,-0.4366512
2017-07-28 18:30,2017,209,18.5,0.1767359,-0.4047774,41.54687,19.35516,0.2301372,161.43,20.79,18.72,17.78,15.37,70.91,7.136541,1016.65,-96.36602,423.66,2.345386,-1.04336,-0.413188,0.6603374,0.3112138,-0.7959041,-0.2762734,0.2560537,0.1545738,-0.01339863,0.1188357,-0.0182066,0.05193387,-0.04086829,209.7708,-0.8994742,-0.4369738
2017-07-28 19:00,2017,209,19,0.1594059,0.03692563,23.69146,5.878874,0.1803225,104.64,19.9,18.8,17.87,15.4,72.9,6.292755,1016.6,-96.58422,416.44,1.811453,-1.464712,-0.3226374,0.7623169,0.07655706,-0.7928004,-0.1815512,0.1737751,0.2428917,-0.03074328,0.1192026,-0.01273881,0.06736995,-0.03872598,209.7917,-0.8993174,-0.4372964
2017-07-28 19:30,2017,209,19.5,NA,0.125881,3.999753,-11.67823,0.1186293,47.89,19.12,18.86,17.94,15.4,75.53,5.41314,1016.6,-96.84411,407.82,1.235212,-1.916113,-0.164673,0.7730125,-0.2980279,-0.8445673,-0.1506474,0.1296258,0.3328961,-0.04342342,0.1288483,0.0380658,0.05524796,-0.03855531,209.8125,-0.8991606,-0.4376189
2017-07-28 20:00,2017,209,20,NA,0.7212315,-0.6060991,-10.45649,0.04486431,6.88,18.07,18.94,18.03,15.47,80.65,4.008215,1016.6,-97.13686,396.17,0.6720734,-2.336818,0.06560447,0.7296611,-0.6412221,-0.6501175,0.274433,0.02637699,0.3124078,-0.01476396,0.1117958,-0.05558114,-0.04213235,-0.04043471,209.8333,-0.8990036,-0.4379413
2017-07-28 20:30,2017,209,20.5,NA,0.3857814,1.609556,-7.044909,0.04740397,0,17.26,18.99,18.13,15.54,82.14,3.51538,1016.8,-97.27379,387.08,0.5661572,-2.31901,0.1704381,0.5122107,-0.613794,-0.6524478,0.2330069,-0.08401625,0.2068772,-0.008669974,0.079247,-0.08917106,-0.1363023,-0.03993975,209.8542,-0.8988464,-0.4382637
2017-07-28 21:00,2017,209,21,NA,0.1665163,1.744871,-4.331176,0.04290622,0,16.06,18.81,18.06,15.54,85.64,2.618968,1017,-97.49376,381.84,0.3567424,-2.340879,0.2993304,0.2330416,-0.5853651,-0.5922724,0.2974434,-0.1280578,0.1405899,-0.000330162,0.07207595,-0.08804989,-0.1340239,-0.03587374,209.875,-0.8986892,-0.438586
2017-07-28 21:30,2017,209,21.5,NA,-0.5353908,1.340512,-0.7320343,0.04038482,0,14.35,18.77,18,15.54,89.75,1.674838,1017.1,-97.68722,377.6,0.1701246,-2.32634,0.4706261,-0.226361,-0.6095959,-0.5893986,0.2677906,-0.1780997,0.04834711,-0.01557581,0.04151119,-0.08116474,-0.07363867,-0.0482822,209.8958,-0.8985319,-0.4389083
2017-07-28 22:00,2017,209,22,NA,-0.875956,1.462327,1.4943,0.04788191,0,13.69,18.73,18.02,15.34,92.59,1.160045,1017.2,-97.5376,374.51,0.06733813,-2.292498,0.5350344,-0.4874658,-0.5433282,-0.5958602,0.2545836,-0.1586604,-0.000865871,-0.01917464,-0.01886505,-0.07394391,-0.08045003,-0.04018142,209.9167,-0.8983744,-0.4392305
2017-07-28 22:30,2017,209,22.5,NA,-0.3554226,1.608155,-0.2964504,0.03826787,0,13.31,18.67,18.02,15.33,94.35,0.8628923,1017.25,-97.5491,372.08,-0.09260609,-2.392077,0.5385445,-0.4092772,-0.4989921,-0.4942808,0.4346224,-0.1653576,-0.03770399,-0.01871724,-0.01674485,-0.04697518,-0.09207369,-0.03560619,209.9375,-0.8982168,-0.4395527
2017-07-28 23:00,2017,209,23,NA,-0.764879,1.61595,0.4463675,0.05475038,0.01,13.04,18.6,18.01,15.32,95.49,0.6767497,1017.3,-97.8627,370.87,-0.08467894,-2.325117,0.5538239,-0.6081025,-0.4088214,-0.5432746,0.3226592,-0.1476473,-0.07305099,-0.02715707,-0.02709692,-0.04474234,-0.09395668,-0.0307858,209.9583,-0.8980591,-0.4398748
2017-07-28 23:30,2017,209,23.5,NA,-0.92457,1.462327,1.653138,0.01709878,0.01,13.6,18.51,18,15.31,96.49,0.5462871,1017.4,-98.03532,371.82,-0.1288693,-2.425548,0.685903,-0.6406813,-0.7154037,-0.5231803,0.4295281,-0.07643181,-0.01285144,-0.006070503,0.000602975,-0.06079028,-0.1289704,-0.02012027,209.9792,-0.8979013,-0.4401968
2017-07-29 0:00,2017,210,0,NA,-0.3117272,-4.984294,-6.739248,0.071026,0,12.88,18.44,17.98,15.31,96.69,0.4915125,1017.5,-97.93587,370.56,-0.2160876,-2.392896,0.4790886,-0.5239782,-0.1724622,-0.5259897,0.343577,-0.1098727,-0.04441562,-0.05835837,-0.005172346,0.03732221,-0.07136598,-0.01871651,210,-0.8977434,-0.4405188
2017-07-29 0:30,2017,210,0.5,NA,-1.716696,-0.0586894,0.1714887,0.02759771,0,11.94,18.37,17.98,15.33,96.92,0.4299716,1017.55,-97.74385,367.96,-0.1903496,-2.305658,0.7914524,-0.9220858,-0.7292788,-0.6069245,0.1937055,-0.1805903,-0.1203782,-0.05753867,-0.02063561,-0.01612799,-0.05153357,-0.01332183,210.0208,-0.8975854,-0.4408407
2017-07-29 1:00,2017,210,1,NA,-2.351121,-0.8094721,0.8855457,0.04148211,0,11.08,18.28,17.95,15.34,97.08,0.3850893,1017.6,-97.80305,365.27,-0.1864392,-2.193081,0.8441815,-1.145967,-0.707278,-0.6791692,-0.002718613,-0.2379192,-0.1812498,-0.09328763,-0.03873196,-0.005767212,-0.02535143,-0.01054355,210.0417,-0.8974272,-0.4411626
2017-07-29 1:30,2017,210,1.5,NA,-2.90022,-3.72132,-9.571997,0.0807987,0,10.92,18.19,17.92,15.32,97.23,0.3614452,1017.75,-97.96966,362.3,-0.1773435,-2.09071,0.7867918,-1.321808,-0.473551,-0.8385578,-0.3135164,-0.206196,-0.2433432,-0.07918373,-0.02821277,0.1007745,-0.045408,-0.009544322,210.0625,-0.8972689,-0.4414844
2017-07-29 2:00,2017,210,2,NA,-3.370692,-1.272829,1.326137,0.05133836,0,10.65,18.1,17.88,15.32,97.36,0.3383483,1017.9,-97.94088,360.73,-0.1608948,-2.052961,0.9702352,-1.462168,-0.7699722,-0.8068294,-0.2808578,-0.2551782,-0.2324538,-0.111501,-0.04765656,0.002644312,-0.06789849,-0.002431918,210.0833,-0.8971105,-0.4418062
2017-07-29 2:30,2017,210,2.5,NA,-2.985588,-0.9311291,3.079019,0.09217544,0,10.97,18.01,17.85,15.32,97.46,0.3325366,1018.1,-97.97428,360.12,-0.1098612,-1.976716,0.837715,-1.402765,-0.3773927,-0.7907855,-0.3006739,-0.2321798,-0.2378752,-0.1223398,-0.05292769,-0.02142678,-0.109529,0.005232252,210.1042,-0.896952,-0.4421279
2017-07-29 3:00,2017,210,3,NA,-3.370692,-5.421679,0.6347546,0.1194021,0,10.69,17.95,17.8,15.32,97.06,0.3778021,1018.3,-98.16421,359.57,-0.07764696,-1.884664,0.8172095,-1.519164,-0.2151908,-0.8878006,-0.5171218,-0.2403628,-0.2287212,-0.1594036,-0.05704532,0.01290261,-0.08564099,0.003499481,210.125,-0.8967934,-0.4424495
2017-07-29 3:30,2017,210,3.5,NA,-3.502579,-1.412609,0.6347546,0.02415782,0,10.71,17.83,17.77,15.31,97.19,0.3615778,1018.4,-98.27606,358.28,-0.2310442,-2.079479,1.122845,-1.433498,-0.9893815,-0.7912697,-0.2625298,-0.2516591,-0.2188178,-0.1039007,-0.0162111,0.00522235,-0.1134771,0.01399197,210.1458,-0.8966347,-0.4427711
2017-07-29 4:00,2017,210,4,NA,-3.502579,-1.50892,0.9688256,0.03560555,0,10.87,17.72,17.71,15.3,97.22,0.3615462,1018.5,-98.30982,357.93,-0.2147508,-2.041115,1.099683,-1.443234,-0.8961916,-0.7985205,-0.2981796,-0.2318429,-0.2145778,-0.1049953,-0.009217164,-0.002085934,-0.133675,0.01928261,210.1667,-0.8964758,-0.4430926
2017-07-29 4:30,2017,210,4.5,NA,-2.595176,-0.9519262,0.542323,0.01244867,0,11.14,17.64,17.67,15.3,96.55,0.4568011,1018.65,-98.50611,358.95,-0.2973159,-2.161209,1.084722,-1.109241,-0.9437445,-0.6581818,-0.042652,-0.2413474,-0.1739236,-0.09146713,0.01514999,-0.01115663,-0.1372603,0.02615906,210.1875,-0.8963169,-0.4434141
2017-07-29 5:00,2017,210,5,NA,-3.135562,-1.487378,0.4376589,0.03076701,6.43,10.94,17.53,17.64,15.32,95.72,0.5592214,1018.8,-98.91405,356.66,-0.2261365,-2.034062,1.108177,-1.252658,-0.8892279,-0.7407709,-0.2523018,-0.2760697,-0.1952798,-0.1064671,0.01648835,0.01229277,-0.1595324,0.03156068,210.2083,-0.8961578,-0.4437355
2017-07-29 5:30,2017,210,5.5,NA,-2.204345,5.901731,2.831637,0.05195705,42.06,11.03,17.46,17.59,15.32,95.54,0.5862348,1019,-99.30043,361.95,-0.1276966,-1.970994,0.9913612,-1.02012,-0.5799628,-0.5788462,-0.008241186,-0.2550343,-0.2134852,-0.06590057,0.04431777,0.07294577,-0.1028034,0.0302198,210.2292,-0.8959986,-0.4440569
2017-07-29 6:00,2017,210,6,0.1724188,0.01293846,6.22421,5.477093,0.05917072,101.01,12.82,17.33,17.5,15.3,93.97,0.891904,1019.2,-99.62781,373.63,-0.002084422,-2.060318,0.7380441,-0.3109931,-0.210131,-0.2686275,0.5487826,-0.1506302,0.0201568,-0.05390472,0.1290732,0.1814111,-0.07943364,0.03510051,210.25,-0.8958393,-0.4443782
2017-07-29 6:30,2017,210,6.5,0.07649052,-3.5422,11.43038,9.695544,0.1678823,179.15,14.4,17.21,17.43,15.27,87.75,2.00812,1019.45,-99.87216,383.24,0.9564506,-1.230003,0.7466885,-1.180672,-0.04728749,-0.8623308,-0.6028174,-0.03325806,0.0941757,-0.0195059,0.164081,0.3339127,-0.07846942,0.03161876,210.2708,-0.8956799,-0.4446994
2017-07-29 7:00,2017,210,7,0.1344732,-5.757398,26.21131,22.14224,0.2767764,270.93,15.55,17.13,17.38,15.27,81.37,3.288674,1019.7,-99.85186,390.22,1.885304,-0.4088045,0.6627783,-1.690024,0.317768,-1.193893,-1.370805,-0.02402186,0.06258497,-0.001434621,0.171498,0.4388619,-0.1165994,0.02615609,210.2917,-0.8955203,-0.4450206
2017-07-29 7:30,2017,210,7.5,0.1182836,-1.56007,32.57855,65.11525,0.2568606,354.36,16.14,17.05,17.31,15.32,78.59,3.924729,1019.8,-99.88314,400.28,2.025377,-0.4732302,0.4011043,-0.486582,0.7750465,-0.3466486,-0.09018152,-0.2462762,0.3654276,-0.2267575,0.1413857,0.2572216,-0.09342244,0.03607144,210.3125,-0.8953607,-0.4453417
2017-07-29 8:00,2017,210,8,0.1280151,-2.442602,43.80803,97.78474,0.2538197,438.78,17.07,17.02,17.24,15.38,76.28,4.612993,1019.9,-100.1194,410.67,2.623591,-0.08452187,0.5583191,-0.7325396,0.5449182,-0.263365,-0.03492684,-0.2516693,0.5195694,-0.3224372,0.1389273,0.1744028,-0.08558457,0.02920955,210.3333,-0.8952009,-0.4456628
2017-07-29 8:30,2017,210,8.5,0.1448136,-3.31495,78.51511,137.3182,0.2751603,522,17.4,17.09,17.36,15.39,75.91,4.783777,1020.05,-100.3983,419.7,3.321015,0.4511791,0.709746,-1.155924,0.5363331,-0.103877,0.1589593,-0.2619457,0.3757232,-0.2311986,0.08755665,-0.008483257,-0.08966604,0.03623361,210.3542,-0.895041,-0.4459838
2017-07-29 9:00,2017,210,9,0.1571853,-3.443051,97.05674,165.9923,0.2423848,596.38,18.34,17.04,17.32,15.38,73.61,5.55996,1020.2,-100.7201,431.69,3.827056,0.7153022,0.871956,-1.114848,0.1755534,0.09879579,0.4770729,-0.2396467,0.450679,-0.2463028,0.09245602,-0.1037203,-0.0542588,0.04105253,210.375,-0.894881,-0.4463048
2017-07-29 9:30,2017,210,9.5,0.1644283,-4.327242,108.5023,187.6068,0.2645678,666.73,18.65,17.02,17.28,15.38,74.54,5.469213,1020.35,-100.9584,438.37,4.231056,1.046427,0.9786354,-1.537132,0.2193665,0.1361898,0.4880052,-0.1939598,0.4841908,-0.256823,0.08560138,-0.1102296,-0.0418457,0.03159214,210.3958,-0.8947209,-0.4466257
2017-07-29 10:00,2017,210,10,0.1618264,-2.011386,154.7778,208.3403,0.3563317,732.59,19.17,17.01,17.26,15.4,69.23,6.828044,1020.5,-101.0996,442.59,4.862711,1.570817,0.5387247,-0.7827752,1.144546,0.55531,0.9708196,-0.3061163,0.07125161,-0.09428172,0.05297447,-0.2288777,-0.117663,0.03472921,210.4167,-0.8945607,-0.4469465
2017-07-29 10:30,2017,210,10.5,0.1491139,-3.069879,162.2066,204.0272,0.3422505,786.2,19.67,16.99,17.2,15.37,66.5,7.668679,1020.5,-101.3082,449.85,5.195476,1.776618,0.6473214,-0.8973084,0.7745423,0.4285884,0.7639212,-0.2324615,0.05650676,-0.05379229,0.1067069,-0.05347756,-0.05647295,0.02348239,210.4375,-0.8944003,-0.4472673
2017-07-29 11:00,2017,210,11,0.1460441,-2.753416,168.2899,203.4064,0.3834269,830.44,20.52,16.96,17.16,15.34,61.89,9.195131,1020.5,-101.4861,455.77,5.593315,2.042711,0.440635,-0.5649598,1.009656,0.4146402,0.6390745,-0.2058842,0.03074754,-0.1228658,0.1148549,0.05289071,-0.04849853,0.02408025,210.4583,-0.8942399,-0.4475881
2017-07-29 11:30,2017,210,11.5,0.1649677,-3.772612,223.43,252.3293,0.4479218,860.33,20.64,17.03,17.17,15.34,63.28,8.925543,1020.45,-101.6142,457.84,6.331388,2.743318,0.5004237,-1.206028,1.331921,0.5849022,0.7912846,-0.2132943,-0.4286734,0.1202558,-0.001013932,-0.4183093,-0.1719393,0.02470801,210.4792,-0.8940793,-0.4479087
2017-07-29 12:00,2017,210,12,0.1559434,-2.539074,216.3045,231.8968,0.3841221,878.43,21.04,17.05,17.13,15.33,60.04,9.95511,1020.4,-101.7247,464.31,6.203197,2.46051,0.4655975,-0.4901491,0.9307696,0.6838322,1.047753,-0.1827964,-0.3321128,0.09169164,0.08414376,-0.1796503,-0.06127703,0.01726404,210.5,-0.8939186,-0.4482293
2017-07-29 12:30,2017,210,12.5,0.1571729,-1.931878,241.732,226.4646,0.3980148,885.58,21.28,17.06,17.07,15.28,57.85,10.65653,1020.5,-101.7305,464.79,6.391808,2.613514,0.3555021,-0.1704368,1.04652,0.7638197,1.165636,-0.1539463,-0.6515739,0.2789012,0.09623097,-0.1751993,-0.09610832,0.01087579,210.5208,-0.8937578,-0.4485499
